0.77131456,1.6057274,2.6903696,3.4007974,3.3536742,3.5523,3.4189134,3.7480915,3.3173537,1.7267642,1.0494592,-0.09732595,-1.539909,-1.7632552,-2.4026117,-2.7647014,-4.0649652,-4.385755,-5.0366073,-5.9525623,-6.689815,-5.857125,-4.1675224,-2.9371347,-1.7258319,-0.2607057,-0.12654378,0.4999751,0.7344812,2.358557,3.3292124,3.9487073,5.634962,4.510483,2.4499478,1.324054,0.93828017,1.886276,3.1018314,3.6010015,0.77131456,1.6057274,2.6903696,3.4007974,3.3536742,3.5523,3.4189134,3.7480915,3.3173537,1.7267642,1.0494592,0.09732595,1.539909,1.7632552,2.4026117,2.7647014,4.0649652,4.385755,5.0366073,5.9525623,6.689815,5.857125,4.1675224,2.9371347,1.7258319,0.2607057,0.12654378,0.4999751,0.7344812,2.358557,3.3292124,3.9487073,5.634962,4.510483,2.4499478,1.324054,0.93828017,1.886276,3.1018314,3.6010015,0.09002504,0.56936836,4.842968,-6.888962,0
0.77131456,1.6057274,2.6903696,3.4007974,3.3536742,3.5523,3.4189134,3.7480915,3.3173537,1.7267642,1.0494592,-0.09732595,-1.539909,-1.7632552,-2.4026117,-2.7647014,-4.0649652,-4.385755,-5.0366073,-5.9525623,-6.689815,-5.857125,-4.1675224,-2.9371347,-1.7258319,-0.2607057,-0.12654378,0.4999751,0.7344812,2.358557,3.3292124,3.9487073,5.634962,4.510483,2.4499478,1.324054,0.93828017,1.886276,3.1018314,3.6010015,0.77131456,1.6057274,2.6903696,3.4007974,3.3536742,3.5523,3.4189134,3.7480915,3.3173537,1.7267642,1.0494592,0.09732595,1.539909,1.7632552,2.4026117,2.7647014,4.0649652,4.385755,5.0366073,5.9525623,6.689815,5.857125,4.1675224,2.9371347,1.7258319,0.2607057,0.12654378,0.4999751,0.7344812,2.358557,3.3292124,3.9487073,5.634962,4.510483,2.4499478,1.324054,0.93828017,1.886276,3.1018314,3.6010015,0.09002504,0.56936836,4.842968,-6.888962,03.2317638,4.943967,5.4236765,4.35937,3.4006689,3.250693,2.5613856,2.0989487,1.9375844,2.3041966,2.2343316,2.8851757,3.6070895,3.6651685,3.6661925,3.471081,3.0600774,2.116114,0.9343748,-0.32631692,-1.1471374,-1.8137681,-2.5059035,-3.0394368,-3.6022897,-4.455198,-5.3819404,-6.0801034,-6.1694555,-5.7635508,-4.5027394,-2.9328458,-1.4715836,-0.63990784,-0.09255539,0.40299624,1.3273327,2.3154433,3.0839772,3.2272058,3.2317638,4.943967,5.4236765,4.35937,3.4006689,3.250693,2.5613856,2.0989487,1.9375844,2.3041966,2.2343316,2.8851757,3.6070895,3.6651685,3.6661925,3.471081,3.0600774,2.116114,0.9343748,0.32631692,1.1471374,1.8137681,2.5059035,3.0394368,3.6022897,4.455198,5.3819404,6.0801034,6.1694555,5.7635508,4.5027394,2.9328458,1.4715836,0.63990784,0.09255539,0.40299624,1.3273327,2.3154433,3.0839772,3.2272058,0.08068015,0.510266,5.634962,-6.689815,0
3.179091,4.439899,4.454879,4.5698023,3.5359526,3.8684146,3.5460622,1.2463452,-0.6019721,-2.8002214,-4.0662155,-4.3232646,-4.723972,-5.3842063,-6.7306905,-6.715624,-4.6185994,-2.1715338,0.02259986,1.3153982,0.70326984,-1.3255576,-2.6844373,-3.942297,-4.981495,-4.986969,-4.5163703,-4.417578,-4.597738,-3.4327528,-3.2832992,-2.8356,-2.5085673,-1.1537269,0.31653246,1.2849876,3.3962948,4.0937066,3.7417676,4.081432,3.179091,4.439899,4.454879,4.5698023,3.5359526,3.8684146,3.5460622,1.2463452,0.6019721,2.8002214,4.0662155,4.3232646,4.723972,5.3842063,6.7306905,6.715624,4.6185994,2.1715338,0.02259986,1.3153982,0.70326984,1.3255576,2.6844373,3.942297,4.981495,4.986969,4.5163703,4.417578,4.597738,3.4327528,3.2832992,2.8356,2.5085673,1.1537269,0.31653246,1.2849876,3.3962948,4.0937066,3.7417676,4.081432,0.1020358,0.645331,5.226059,-7.0804024,0
3.316048,4.3946853,5.009644,4.3983817,2.7876794,1.9848349,0.9995402,0.8850006,1.8873473,2.480837,2.9812436,3.2014675,2.6697094,3.2283804,2.7577984,1.0637361,0.05759566,-1.4165703,-2.862165,-3.1133015,-3.3867624,-3.7514243,-5.1628685,-4.950116,-5.346478,-6.0789332,-5.0236754,-4.7826967,-4.3972855,-4.332558,-3.0975904,-1.2097507,0.29009262,2.5297604,3.4932632,3.4941072,4.4424357,4.363185,5.2048054,5.099434,3.316048,4.3946853,5.009644,4.3983817,2.7876794,1.9848349,0.9995402,0.8850006,1.8873473,2.480837,2.9812436,3.2014675,2.6697094,3.2283804,2.7577984,1.0637361,0.05759566,1.4165703,2.862165,3.1133015,3.3867624,3.7514243,5.1628685,4.950116,5.346478,6.0789332,5.0236754,4.7826967,4.3972855,4.332558,3.0975904,1.2097507,0.29009262,2.5297604,3.4932632,3.4941072,4.4424357,4.363185,5.2048054,5.099434,0.12748584,0.8062913,5.5612564,-6.93676,0
3.883632,5.249466,4.9630632,4.605617,2.983194,3.0798025,2.373355,0.36864653,-0.85013247,-2.7571669,-4.1269603,-4.3494043,-4.7663026,-4.8919854,-6.380673,-6.20319,-4.6881633,-3.000908,-1.0015657,0.6952865,0.4711462,-0.9944418,-2.4565637,-3.3382626,-3.8309605,-4.5249047,-4.690436,-5.199319,-5.2582617,-3.6433384,-2.6753721,-1.4271282,-0.8856594,-0.18189126,1.4026734,2.5397747,4.551414,5.061858,4.4901395,4.6175036,3.883632,5.249466,4.9630632,4.605617,2.983194,3.0798025,2.373355,0.36864653,0.85013247,2.7571669,4.1269603,4.3494043,4.7663026,4.8919854,6.380673,6.20319,4.6881633,3.000908,1.0015657,0.6952865,0.4711462,0.9944418,2.4565637,3.3382626,3.8309605,4.5249047,4.690436,5.199319,5.2582617,3.6433384,2.6753721,1.4271282,0.8856594,0.18189126,1.4026734,2.5397747,4.551414,5.061858,4.4901395,4.6175036,0.11543759,0.73009145,5.5612373,-7.032547,0
2.9157825,3.359753,3.8557124,2.894173,0.33067214,-0.72810864,-2.4937215,-3.6007712,-4.5635934,-5.3920336,-4.6430573,-3.2267103,-0.6804319,1.1399773,1.6975212,0.94051844,0.012851039,-0.7630238,-2.118216,-3.3463883,-4.5594897,-5.562855,-5.214035,-4.4733195,-4.2283154,-4.1034164,-2.7739024,-2.3832326,-1.8398676,-1.6291339,-0.18253309,1.2934266,2.491455,4.432992,5.3239512,4.946737,5.1410694,4.5219083,4.6091967,4.4959025,2.9157825,3.359753,3.8557124,2.894173,0.33067214,0.72810864,2.4937215,3.6007712,4.5635934,5.3920336,4.6430573,3.2267103,0.6804319,1.1399773,1.6975212,0.94051844,0.012851039,0.7630238,2.118216,3.3463883,4.5594897,5.562855,5.214035,4.4733195,4.2283154,4.1034164,2.7739024,2.3832326,1.8398676,1.6291339,0.18253309,1.2934266,2.491455,4.432992,5.3239512,4.946737,5.1410694,4.5219083,4.6091967,4.4959025,0.11239757,0.71086466,5.800686,-6.6015625,0
4.083981,5.6693106,5.524692,4.1192245,1.6630795,0.75498253,0.72138375,1.3281572,2.5909271,3.215002,3.7493382,3.7102728,3.928609,4.061558,4.501132,4.023743,2.4666462,1.6990502,0.45538697,-0.9910937,-1.0198698,-1.6135637,-2.1044526,-3.5318463,-4.1597033,-5.049537,-6.052781,-6.8191752,-6.0128336,-4.46823,-3.0911746,-1.8219526,-0.19766739,0.23416501,1.0403715,1.051749,2.9396853,3.771694,3.9425774,4.7772803,4.083981,5.6693106,5.524692,4.1192245,1.6630795,0.75498253,0.72138375,1.3281572,2.5909271,3.215002,3.7493382,3.7102728,3.928609,4.061558,4.501132,4.023743,2.4666462,1.6990502,0.45538697,0.9910937,1.0198698,1.6135637,2.1044526,3.5318463,4.1597033,5.049537,6.052781,6.8191752,6.0128336,4.46823,3.0911746,1.8219526,0.19766739,0.23416501,1.0403715,1.051749,2.9396853,3.771694,3.9425774,4.7772803,0.11943201,0.75535434,5.9923553,-6.8885994,0
3.4986634,4.4756207,5.4086905,4.5489497,1.96882,1.2181178,-0.4416728,-1.9499865,-2.1673994,-2.9512875,-3.4863842,-4.545884,-5.5422077,-5.907769,-5.3716636,-3.2895029,-0.29226735,0.8244877,0.3364741,-1.162373,-3.146102,-4.044097,-4.196125,-4.136961,-4.4854403,-4.928024,-3.9109423,-3.7844903,-3.3515244,-3.2019658,-1.8527046,-0.13966833,1.2155144,3.3070672,4.1832957,3.9902847,4.816616,4.754215,5.4991717,5.3942475,3.4986634,4.4756207,5.4086905,4.5489497,1.96882,1.2181178,0.4416728,1.9499865,2.1673994,2.9512875,3.4863842,4.545884,5.5422077,5.907769,5.3716636,3.2895029,0.29226735,0.8244877,0.3364741,1.162373,3.146102,4.044097,4.196125,4.136961,4.4854403,4.928024,3.9109423,3.7844903,3.3515244,3.2019658,1.8527046,0.13966833,1.2155144,3.3070672,4.1832957,3.9902847,4.816616,4.754215,5.4991717,5.3942475,0.1348562,0.8529054,6.183777,-6.793041,0
3.3775702,4.592735,4.3297853,4.2283936,2.9330134,3.2140205,1.9477935,0.014080235,-1.3481289,-3.2977989,-4.4465904,-4.6913643,-4.9474163,-5.4520516,-6.4180183,-5.361301,-4.9347982,-5.2223434,-4.4974976,-3.076923,-1.7830366,-0.8640809,0.23057498,-0.23443899,-2.4897366,-3.0390186,-2.5601609,-2.8581967,-2.6534905,-1.3918393,-1.1185925,-0.6097093,-0.36771682,1.1551268,2.308503,3.0932913,4.9360547,5.415361,4.9025745,5.1180043,3.3775702,4.592735,4.3297853,4.2283936,2.9330134,3.2140205,1.9477935,0.014080235,1.3481289,3.2977989,4.4465904,4.6913643,4.9474163,5.4520516,6.4180183,5.361301,4.9347982,5.2223434,4.4974976,3.076923,1.7830366,0.8640809,0.23057498,0.23443899,2.4897366,3.0390186,2.5601609,2.8581967,2.6534905,1.3918393,1.1185925,0.6097093,0.36771682,1.1551268,2.308503,3.0932913,4.9360547,5.415361,4.9025745,5.1180043,0.1279501,0.8092275,5.9443665,-7.2719193,0
4.1138606,5.512143,5.1071367,4.7790523,3.4317682,2.1488836,1.9166296,1.1125458,0.8825301,-0.46235946,-2.126934,-3.1804075,-6.1126294,-6.940946,-5.5653725,-3.7845712,-0.16059546,1.9788393,2.829998,3.4185874,2.3704078,1.6020049,1.5818179,1.6879848,1.2033439,-1.0162246,-2.4406,-4.5390525,-5.936309,-4.009721,-1.955335,-0.51174736,0.19837755,0.8735634,2.438261,3.426927,5.3830795,5.8636017,5.196102,5.3254714,4.1138606,5.512143,5.1071367,4.7790523,3.4317682,2.1488836,1.9166296,1.1125458,0.8825301,0.46235946,2.126934,3.1804075,6.1126294,6.940946,5.5653725,3.7845712,0.16059546,1.9788393,2.829998,3.4185874,2.3704078,1.6020049,1.5818179,1.6879848,1.2033439,1.0162246,2.4406,4.5390525,5.936309,4.009721,1.955335,0.51174736,0.19837755,0.8735634,2.438261,3.426927,5.3830795,5.8636017,5.196102,5.3254714,0.13313678,0.84203094,6.184025,-6.744766,0
4.442343,5.832631,5.614143,4.3473897,2.1250312,1.4292207,1.5153741,2.1708145,3.2249823,3.496664,4.321993,4.357486,4.5453467,4.714019,5.1605177,4.521397,2.886395,2.1953776,0.9952619,-0.65368396,-0.8147164,-1.457399,-1.9825501,-3.4702075,-4.1233892,-4.969124,-6.1389036,-7.020481,-6.193699,-4.571961,-3.2469258,-2.1124334,-0.44786572,-0.055442713,0.6481877,0.6399689,2.65537,3.6752267,3.8837235,4.841433,4.442343,5.832631,5.614143,4.3473897,2.1250312,1.4292207,1.5153741,2.1708145,3.2249823,3.496664,4.321993,4.357486,4.5453467,4.714019,5.1605177,4.521397,2.886395,2.1953776,0.9952619,0.65368396,0.8147164,1.457399,1.9825501,3.4702075,4.1233892,4.969124,6.1389036,7.020481,6.193699,4.571961,3.2469258,2.1124334,0.44786572,0.055442713,0.6481877,0.6399689,2.65537,3.6752267,3.8837235,4.841433,0.12103583,0.7654978,6.4714622,-6.744671,0
4.290109,5.6626587,5.234905,4.805245,3.1224115,3.2979867,2.4261544,0.18986584,-1.2095914,-2.9060771,-4.6186376,-5.1348557,-5.1762624,-3.644387,-1.6939431,0.8396102,1.8660696,1.4517359,0.201594,-0.21273886,-1.2934415,-2.496931,-3.5562046,-4.792295,-5.8232284,-5.4458456,-4.5340233,-4.1751804,-3.8047338,-2.259372,-1.8541112,-1.38713,-1.2169418,0.4140315,2.0415475,3.105334,5.259932,5.7834167,5.2195005,5.339831,4.290109,5.6626587,5.234905,4.805245,3.1224115,3.2979867,2.4261544,0.18986584,1.2095914,2.9060771,4.6186376,5.1348557,5.1762624,3.644387,1.6939431,0.8396102,1.8660696,1.4517359,0.201594,0.21273886,1.2934415,2.496931,3.5562046,4.792295,5.8232284,5.4458456,4.5340233,4.1751804,3.8047338,2.259372,1.8541112,1.38713,1.2169418,0.4140315,2.0415475,3.105334,5.259932,5.7834167,5.2195005,5.339831,0.13349578,0.8443014,6.423626,-7.079735,0
2.6716433,2.5754983,0.9235997,-0.6757546,-1.4867435,0.06318286,1.4173636,3.293146,4.414254,4.7839313,4.815744,4.4712896,4.510591,4.50904,3.5976653,3.5503511,2.9075441,3.010375,1.7867078,-0.23716795,-1.6095091,-3.5406308,-4.6358356,-5.0466948,-5.24001,-5.431658,-6.0645494,-4.807811,-4.5044365,-4.203299,-4.273759,-3.1488752,-0.9172815,0.5811867,2.9737487,3.8782983,4.1030807,5.038789,4.824691,5.485377,2.6716433,2.5754983,0.9235997,0.6757546,1.4867435,0.06318286,1.4173636,3.293146,4.414254,4.7839313,4.815744,4.4712896,4.510591,4.50904,3.5976653,3.5503511,2.9075441,3.010375,1.7867078,0.23716795,1.6095091,3.5406308,4.6358356,5.0466948,5.24001,5.431658,6.0645494,4.807811,4.5044365,4.203299,4.273759,3.1488752,0.9172815,0.5811867,2.9737487,3.8782983,4.1030807,5.038789,4.824691,5.485377,0.13713442,0.8673142,6.710968,-6.8403244,0
3.4442573,4.9907064,5.6639695,5.2034764,5.0474753,5.613801,4.7896004,4.6241913,4.0933447,4.212691,3.2357023,1.3020148,-0.594612,-2.2301526,-2.2794538,-0.6477547,0.4558527,1.7340285,1.9302583,2.0295982,1.5230597,1.6087855,1.0310379,0.66760916,-0.42280957,-1.8649495,-3.3111145,-4.8277144,-5.969152,-5.637192,-4.935995,-4.6445613,-4.547696,-3.1953247,-2.8344927,-2.5432794,-1.634947,0.1661353,0.7343819,0.65512955,3.4442573,4.9907064,5.6639695,5.2034764,5.0474753,5.613801,4.7896004,4.6241913,4.0933447,4.212691,3.2357023,1.3020148,0.594612,2.2301526,2.2794538,0.6477547,0.4558527,1.7340285,1.9302583,2.0295982,1.5230597,1.6087855,1.0310379,0.66760916,0.42280957,1.8649495,3.3111145,4.8277144,5.969152,5.637192,4.935995,4.6445613,4.547696,3.1953247,2.8344927,2.5432794,1.634947,0.1661353,0.7343819,0.65512955,0.016378239,0.10358508,6.23209,-6.313629,0
2.1809156,1.9906378,1.7432404,1.5635802,1.8651145,3.4475336,3.9001575,3.9692543,4.4662,4.7172437,3.8604474,3.6284006,2.648162,2.4690356,1.7270017,-0.34298304,-1.6590776,-3.3552425,-4.423765,-4.5792313,-4.896335,-5.410903,-6.4207363,-5.4017467,-4.9614058,-4.5431705,-4.4007597,-3.1238384,-1.0248393,0.5565761,2.8691154,4.21189,4.115099,4.5317626,4.650738,5.5423164,5.526466,5.113249,5.4958863,5.3570294,2.1809156,1.9906378,1.7432404,1.5635802,1.8651145,3.4475336,3.9001575,3.9692543,4.4662,4.7172437,3.8604474,3.6284006,2.648162,2.4690356,1.7270017,0.34298304,1.6590776,3.3552425,4.423765,4.5792313,4.896335,5.410903,6.4207363,5.4017467,4.9614058,4.5431705,4.4007597,3.1238384,1.0248393,0.5565761,2.8691154,4.21189,4.115099,4.5317626,4.650738,5.5423164,5.526466,5.113249,5.4958863,5.3570294,0.13392574,0.84702075,6.423645,-6.936207,0
2.0415595,1.4261599,-0.2871281,-1.5680314,-1.1023071,0.97960645,2.0819685,3.0656738,3.4855776,4.099597,4.640723,5.5160575,5.2349997,5.106089,4.8834233,5.1746626,4.5730453,2.7737386,1.9130551,0.18620573,-0.4885048,-1.0022552,-2.583444,-3.9707513,-5.9263268,-6.162721,-6.133136,-6.1758857,-6.400257,-6.365008,-4.427517,-2.938413,-1.2552071,-0.44710755,0.38856128,2.097029,3.3124378,5.404864,5.691273,4.847081,2.0415595,1.4261599,0.2871281,1.5680314,1.1023071,0.97960645,2.0819685,3.0656738,3.4855776,4.099597,4.640723,5.5160575,5.2349997,5.106089,4.8834233,5.1746626,4.5730453,2.7737386,1.9130551,0.18620573,0.4885048,1.0022552,2.583444,3.9707513,5.9263268,6.162721,6.133136,6.1758857,6.400257,6.365008,4.427517,2.938413,1.2552071,0.44710755,0.38856128,2.097029,3.3124378,5.404864,5.691273,4.847081,0.12117703,0.7663908,6.5673447,-6.88818,0
3.5425224,3.993273,3.6771872,2.6503484,1.7730408,2.9430144,3.577233,4.066684,4.237468,4.5072613,3.8242621,3.9563298,3.5413482,3.868314,2.9770498,0.89288527,-0.38370207,-2.321083,-3.3647087,-3.694964,-4.4695907,-5.191099,-6.132627,-6.922693,-5.986318,-4.2264137,-2.86913,-1.6279359,0.090878,0.5157837,1.3056899,1.5179597,3.2915847,4.087749,4.728765,6.1620774,6.3866534,5.7746363,5.99877,5.7604613,3.5425224,3.993273,3.6771872,2.6503484,1.7730408,2.9430144,3.577233,4.066684,4.237468,4.5072613,3.8242621,3.9563298,3.5413482,3.868314,2.9770498,0.89288527,0.38370207,2.321083,3.3647087,3.694964,4.4695907,5.191099,6.132627,6.922693,5.986318,4.2264137,2.86913,1.6279359,0.090878,0.5157837,1.3056899,1.5179597,3.2915847,4.087749,4.728765,6.1620774,6.3866534,5.7746363,5.99877,5.7604613,0.14401153,0.9108089,6.7111588,-6.600685,0
4.041713,5.112234,7.0612273,7.0526834,4.5527434,3.465969,1.1267387,-1.1717473,-2.8245108,-3.6201346,-5.299942,-7.800598,-7.0835204,-3.9203522,-1.2794502,2.3915925,3.877413,3.0883691,2.148958,1.9245079,0.67826706,0.54656947,0.028667405,-0.3626546,-1.7470647,-3.0078056,-4.142529,-5.4139895,-6.5732827,-6.072663,-5.053913,-4.4548693,-3.9294994,-2.245286,-1.7608893,-1.3567199,-0.6290004,1.2548962,1.7638589,1.584478,4.041713,5.112234,7.0612273,7.0526834,4.5527434,3.465969,1.1267387,1.1717473,2.8245108,3.6201346,5.299942,7.800598,7.0835204,3.9203522,1.2794502,2.3915925,3.877413,3.0883691,2.148958,1.9245079,0.67826706,0.54656947,0.028667405,0.3626546,1.7470647,3.0078056,4.142529,5.4139895,6.5732827,6.072663,5.053913,4.4548693,3.9294994,2.245286,1.7608893,1.3567199,0.6290004,1.2548962,1.7638589,1.584478,0.03961195,0.25052798,6.567383,-7.5588036,0
3.885184,5.8781977,6.5012255,5.2289295,4.3118167,3.623195,3.6961076,2.8925796,0.6846319,-0.6431731,-2.6177175,-4.0892987,-4.2343793,-4.5445523,-4.929535,-6.708514,-6.8089666,-5.051202,-3.4237466,-1.0351602,2.028858,2.8904169,2.0230193,2.2052288,1.6994702,1.5513586,0.63072044,-0.9961475,-2.383699,-3.990809,-5.040151,-5.084682,-5.096287,-5.0243993,-6.379147,-5.8367615,-2.886183,-0.1187784,2.017749,3.048343,3.885184,5.8781977,6.5012255,5.2289295,4.3118167,3.623195,3.6961076,2.8925796,0.6846319,0.6431731,2.6177175,4.0892987,4.2343793,4.5445523,4.929535,6.708514,6.8089666,5.051202,3.4237466,1.0351602,2.028858,2.8904169,2.0230193,2.2052288,1.6994702,1.5513586,0.63072044,0.9961475,2.383699,3.990809,5.040151,5.084682,5.096287,5.0243993,6.379147,5.8367615,2.886183,0.1187784,2.017749,3.048343,0.07620858,0.48198533,6.2319565,-7.415104,0
3.357245,4.210961,5.071983,4.2437325,1.4904631,0.4656553,-1.5007458,-2.418018,-2.7711577,-4.0579,-5.2138295,-6.897177,-6.9063277,-6.857104,-6.6718206,-6.493463,-5.868846,-3.597932,-2.0002158,0.23809126,1.7222793,2.0590048,2.1326444,0.9416321,-0.32661608,-2.0814142,-2.7339509,-2.495866,-2.266825,-2.091028,-0.91711366,0.67593765,1.9237409,3.5649004,4.3509264,4.2100735,4.926235,4.916527,5.4094505,5.145802,3.357245,4.210961,5.071983,4.2437325,1.4904631,0.4656553,1.5007458,2.418018,2.7711577,4.0579,5.2138295,6.897177,6.9063277,6.857104,6.6718206,6.493463,5.868846,3.597932,2.0002158,0.23809126,1.7222793,2.0590048,2.1326444,0.9416321,0.32661608,2.0814142,2.7339509,2.495866,2.266825,2.091028,0.91711366,0.67593765,1.9237409,3.5649004,4.3509264,4.2100735,4.926235,4.916527,5.4094505,5.145802,0.12864505,0.8136227,5.9446907,-7.702408,0
3.5684328,5.376438,5.904835,6.300144,5.5840297,4.685783,4.13751,3.32269,2.248367,1.2159055,0.23701519,0.061449703,0.07272307,1.4168563,2.6041625,3.0480855,3.227023,3.696503,3.2506938,1.5511595,0.6606722,-0.52583444,-2.0273392,-2.146746,-2.6980238,-3.2463987,-4.7634263,-5.024727,-5.55482,-6.148102,-6.651417,-5.678438,-3.9337246,-2.6156228,-1.1114506,0.2714596,1.1446396,1.940694,1.6208812,2.2084527,3.5684328,5.376438,5.904835,6.300144,5.5840297,4.685783,4.13751,3.32269,2.248367,1.2159055,0.23701519,0.061449703,0.07272307,1.4168563,2.6041625,3.0480855,3.227023,3.696503,3.2506938,1.5511595,0.6606722,0.52583444,2.0273392,2.146746,2.6980238,3.2463987,4.7634263,5.024727,5.55482,6.148102,6.651417,5.678438,3.9337246,2.6156228,1.1114506,0.2714596,1.1446396,1.940694,1.6208812,2.2084527,0.055211317,0.34918705,6.1363983,-6.9839096,0
4.0198326,4.0705953,4.4086885,2.8341541,0.9623527,0.85350174,0.8453369,1.6197358,2.0905187,3.108598,4.584905,3.6864889,2.5841248,2.0052712,1.0654432,-0.36696178,-0.5623877,-1.2200356,-1.7610408,-3.3434677,-4.3269396,-5.3048363,-6.346025,-7.205725,-6.4609942,-4.923757,-3.9657342,-3.1227977,-1.3713864,-0.84200424,-0.17968518,-0.051466357,1.731537,2.944388,3.7867708,5.648958,6.0497837,5.468014,5.753988,5.515343,4.0198326,4.0705953,4.4086885,2.8341541,0.9623527,0.85350174,0.8453369,1.6197358,2.0905187,3.108598,4.584905,3.6864889,2.5841248,2.0052712,1.0654432,0.36696178,0.5623877,1.2200356,1.7610408,3.3434677,4.3269396,5.3048363,6.346025,7.205725,6.4609942,4.923757,3.9657342,3.1227977,1.3713864,0.84200424,0.17968518,0.051466357,1.731537,2.944388,3.7867708,5.648958,6.0497837,5.468014,5.753988,5.515343,0.13788357,0.8720523,6.6152573,-6.936054,0
4.5639954,5.800174,5.4850626,4.1548333,2.183435,1.8061332,2.1154397,2.7113853,3.5093632,3.6588204,4.3419347,4.133419,4.432234,4.4232054,4.927195,4.2877426,2.4805107,1.4357601,-0.17054987,-1.8014089,-1.8665565,-2.4832284,-3.0618427,-4.695955,-5.106256,-5.7971797,-6.5147786,-7.1293645,-6.2342815,-4.543241,-3.0719988,-1.5103505,0.26326174,0.55800605,1.3162049,1.3684072,3.3581264,4.3060904,4.400394,5.1905584,4.5639954,5.800174,5.4850626,4.1548333,2.183435,1.8061332,2.1154397,2.7113853,3.5093632,3.6588204,4.3419347,4.133419,4.432234,4.4232054,4.927195,4.2877426,2.4805107,1.4357601,0.17054987,1.8014089,1.8665565,2.4832284,3.0618427,4.695955,5.106256,5.7971797,6.5147786,7.1293645,6.2342815,4.543241,3.0719988,1.5103505,0.26326174,0.55800605,1.3162049,1.3684072,3.3581264,4.3060904,4.400394,5.1905584,0.12976396,0.82069933,6.5195084,-7.271137,0
3.4540699,5.1007566,5.331565,5.489024,4.3959913,2.7654133,1.8950167,0.4553551,-1.0615447,-1.9071519,-2.605977,-2.0571084,-1.1378918,0.7894716,2.2321708,2.3187847,1.9179578,2.035394,1.3003813,-0.26776752,-1.4663408,-3.2403216,-4.4126673,-4.8408365,-5.1461143,-5.586902,-6.2190166,-5.161979,-4.927711,-4.6705627,-4.4104104,-3.3075197,-1.3375585,0.09215664,2.086898,3.0900338,3.2750764,4.022583,3.686702,4.124815,3.4540699,5.1007566,5.331565,5.489024,4.3959913,2.7654133,1.8950167,0.4553551,1.0615447,1.9071519,2.605977,2.0571084,1.1378918,0.7894716,2.2321708,2.3187847,1.9179578,2.035394,1.3003813,0.26776752,1.4663408,3.2403216,4.4126673,4.8408365,5.1461143,5.586902,6.2190166,5.161979,4.927711,4.6705627,4.4104104,3.3075197,1.3375585,0.09215664,2.086898,3.0900338,3.2750764,4.022583,3.686702,4.124815,0.10312037,0.6521905,5.848999,-7.1276093,0
